,id,lat,long,name,freq
82,294,40.730493930000002,-73.995721400000008,Washington Square E,4505
83,295,40.714066670000001,-73.992939109999995,Pike St & E Broadway,1873
84,296,40.71413089,-73.997046799999993,Division St & Bowery,2064
85,297,40.734231999999999,-73.986923000000004,E 15 St & 3 Ave,3637
86,298,40.686832080000002,-73.979677199999998,3 Ave & Schermerhorn St,398
87,300,40.728144999999998,-73.990213999999995,Shevchenko Pl & E 7 St,3442
88,301,40.722174440000003,-73.983687790000005,E 2 St & Avenue B,2530
89,302,40.720828339999997,-73.977931720000001,Avenue D & E 3 St,1269
90,303,40.723627380000003,-73.999496010000001,Mercer St & Spring St,2648
91,304,40.704633340000001,-74.013617060000001,Broadway & Battery Pl,2145
92,305,40.760957560000001,-73.967244669999999,E 58 St & 3 Ave,3524
93,306,40.708235019999996,-74.005300629999994,Cliff St & Fulton St,2134
94,307,40.714274869999997,-73.989900250000005,Canal St & Rutgers St,2918
95,308,40.713079159999999,-73.998511930000006,St James Pl & Oliver St,1489
96,309,40.714978700000003,-74.013012000000003,Murray St & West St,1562
97,310,40.689269420000002,-73.989128669999999,State St & Smith St,1413
98,311,40.717227399999999,-73.988020840000004,Norfolk St & Broome St,1730
99,312,40.722054999999997,-73.989110999999994,Allen St & E Houston St,3464
100,313,40.696102260000004,-73.967510369999999,Washington Ave & Park Ave,757
101,314,40.693829999999998,-73.990538999999998,Cadman Plaza West & Montague St,772
102,315,40.703553769999999,-74.006702270000005,South St & Gouverneur Ln,1892
103,316,40.709559579999997,-74.006536089999997,Fulton St & William St,1994
104,317,40.724537339999998,-73.981854240000004,E 6 St & Avenue B,2937
105,318,40.753201590000003,-73.977987400000004,E 43 St & Vanderbilt Ave,6403
106,319,40.713361239999998,-74.009376219999993,Park Pl & Church St,263
107,320,40.717571,-74.005549000000002,Leonard St & Church St,1215
108,321,40.699917550000002,-73.989717729999995,Cadman Plaza E & Red Cross Pl,623
109,322,40.696191999999996,-73.991218000000003,Clinton St & Tillary St,770
110,323,40.692361779999999,-73.986317459999995,Lawrence St & Willoughby St,1168
111,324,40.689888000000003,-73.981013000000004,DeKalb Ave & Hudson Ave,1292
112,325,40.736245269999998,-73.98473765,E 19 St & 3 Ave,2939
113,326,40.72953837,-73.984267259999996,E 11 St & 1 Ave,3287
114,327,40.715337899999994,-74.016583539999999,Vesey Pl & River Terrace,5301
115,328,40.724055489999998,-74.009659650000003,Watts St & Greenwich St,2290
116,329,40.720434109999999,-74.010206089999997,Greenwich St & N Moore St,3027
117,330,40.714504509999998,-74.00562789,Reade St & Broadway,1934
118,331,40.711731069999999,-73.991930429999996,Pike St & Monroe St,1073
119,332,40.712199060000003,-73.979481480000004,Cherry St,1106
120,334,40.742387870000002,-73.99726235,W 20 St & 7 Ave,3847
121,335,40.72903917,-73.994046490000002,Washington Pl & Broadway,3369
122,336,40.730477469999997,-73.999060650000004,Sullivan St & Washington Sq,3899
123,337,40.703799200000006,-74.008386759999993,Old Slip & Front St,1068
124,339,40.725806140000003,-73.974224939999999,Avenue D & E 12 St,545
125,340,40.712690420000001,-73.987763229999999,Madison St & Clinton St,1342
126,341,40.717821430000001,-73.976289390000005,Stanton St & Mangin St,1341
127,342,40.717399729999997,-73.980165549999995,Columbia St & Rivington St,1226
128,343,40.697940000000003,-73.969868480000002,Clinton Ave & Flushing Ave,388
129,344,40.685144299999997,-73.953809039999996,Monroe St & Bedford Ave,442
130,345,40.736494030000003,-73.997043739999995,W 13 St & 6 Ave,4703
131,346,40.736528890000002,-74.006180259999994,Bank St & Hudson St,2743
132,347,40.728738880000002,-74.007488420000001,W Houston St & Hudson St,4639
133,348,40.724909850000003,-74.001547020000004,W Broadway & Spring St,3558
134,349,40.718502110000003,-73.983298590000004,Rivington St & Ridge St,1482
135,350,40.715595090000001,-73.987029500000006,Clinton St & Grand St,1854
136,351,40.705309540000002,-74.00612572,Front St & Maiden Ln,1438
137,352,40.76340613,-73.977224789999994,W 56 St & 6 Ave,2688
138,353,40.685395669999998,-73.974314579999998,S Portland Ave & Hanson Pl,543
139,354,40.693631369999999,-73.962235579999998,Emerson Pl & Myrtle Ave,572
140,355,40.716021179999998,-73.999743719999998,Bayard St & Baxter St,2376
141,356,40.71622644,-73.982612059999994,Bialystoker Pl & Delancey St,1300
142,357,40.732617869999999,-73.991580429999999,E 11 St & Broadway,2797
143,358,40.73291553,-74.007113840000002,Christopher St & Greenwich St,5208
144,359,40.755102669999999,-73.974986959999995,E 47 St & Park Ave,3362
145,360,40.707179359999998,-74.008873080000001,William St & Pine St,1673
146,361,40.716058660000002,-73.991907589999997,Allen St & Hester St,3074
147,362,40.751726320000003,-73.987535230000006,Broadway & W 37 St,2401
148,363,40.708346980000002,-74.01713445,West Thames St,2543
149,364,40.689004429999997,-73.960238540000006,Lafayette Ave & Classon Ave,408
150,365,40.682231659999999,-73.961458300000004,Fulton St & Grand Ave,532
151,366,40.693261,-73.968896000000001,Clinton Ave & Myrtle Ave,1302
152,367,40.758280650000003,-73.970694309999999,E 53 St & Lexington Ave,1718
153,368,40.730385990000002,-74.002149880000005,Carmine St & 6 Ave,5387
154,369,40.732241190000003,-74.000263939999996,Washington Pl & 6 Ave,2377
155,372,40.694528000000005,-73.958089000000001,Franklin Ave & Myrtle Ave,257
156,373,40.693317159999999,-73.953819949999996,Willoughby Ave & Walworth St,485
157,375,40.72679454,-73.996950940000005,Mercer St & Bleecker St,4465
158,376,40.708621440000002,-74.007221560000005,John St & William St,1951
159,377,40.722437970000001,-74.005664429999996,6 Ave & Canal St,2085
160,379,40.749155999999999,-73.991600000000005,W 31 St & 7 Ave,5438
161,380,40.734011430000002,-74.00293877,W 4 St & 7 Ave S,4212
162,382,40.734926950000002,-73.992005090000006,University Pl & E 14 St,6624
163,383,40.735238000000003,-74.000270999999998,Greenwich Ave & Charles St,2998
164,384,40.683178130000002,-73.965964099999994,Fulton St & Waverly Ave,691
165,385,40.757973219999997,-73.966033080000003,E 55 St & 2 Ave,1442
166,386,40.714948069999998,-74.002344820000005,Centre St & Worth St,1869
167,387,40.71273266,-74.004607300000004,Centre St & Chambers St,4346
168,388,40.749717752999999,-74.002950346000006,W 26 St & 10 Ave,3121
169,389,40.710445540000002,-73.96525063,Broadway & Berry St,651
170,390,40.69221589,-73.984284400000007,Duffield St & Willoughby St,747
171,391,40.69760127,-73.993445589999993,Clark St & Henry St,1331
172,392,40.695065,-73.987166999999999,Jay St & Tech Pl,1497
173,393,40.722992079999997,-73.979954660000004,E 5 St & Avenue C,1491
174,394,40.725213109999999,-73.977687520000003,E 9 St & Avenue C,2488
175,395,40.688070029999999,-73.984106370000006,Bond St & Schermerhorn St,829
176,396,40.680342422999999,-73.955768939199999,Lefferts Pl & Franklin Ave,477
177,397,40.684157480000003,-73.969222729999998,Fulton St & Clermont Ave,385
178,398,40.691651829999998,-73.999978599999992,Atlantic Ave & Furman St,867
179,399,40.688515340000002,-73.964762800000003,Lafayette Ave & St James Pl,352
180,400,40.719260810000002,-73.981780240000006,Pitt St & Stanton St,613
181,401,40.720195760000003,-73.989978249999993,Allen St & Rivington St,3492
182,402,40.740343200000005,-73.989551090000006,Broadway & E 22 St,6254
183,403,40.725028760000001,-73.990696560000004,E 2 St & 2 Ave,2687
184,404,40.740582600000003,-74.005508669999998,9 Ave & W 14 St,3842
185,405,40.739322999999999,-74.008118999999994,Washington St & Gansevoort St,3179
186,406,40.695128449999999,-73.995950649999997,Hicks St & Montague St,1045
187,407,40.700468999999998,-73.991454000000004,Henry St & Poplar St,522
188,408,40.710762279999997,-73.994003980000002,Market St & Cherry St,995
189,409,40.690649499999999,-73.956431069999994,DeKalb Ave & Skillman St,343
190,410,40.720664419999999,-73.985179770000002,Suffolk St & Stanton St,3222
191,411,40.722280869999999,-73.976687089999999,E 6 St & Avenue D,1263
192,412,40.715815500000005,-73.994223660000003,Forsyth St & Canal St,1981
193,414,40.702818579999999,-73.987657619999993,Pearl St & Anchorage Pl,856
194,415,40.704717700000003,-74.009260269999999,Pearl St & Hanover Square,1805
195,416,40.687534059999997,-73.972651830000004,Cumberland St & Lafayette Ave,724
196,417,40.712912240000001,-74.010202340000006,Barclay St & Church St,4420
197,418,40.702240000000003,-73.982578000000004,Front St & Gold St,584
198,419,40.695807049999999,-73.973555689999998,Carlton Ave & Park Ave,327
199,420,40.687644839999997,-73.969689020000004,Clermont Ave & Lafayette Ave,383
200,421,40.69573398,-73.971296679999995,Clermont Ave & Park Ave,423
201,422,40.770513000000001,-73.988038000000003,W 59 St & 10 Ave,1972
202,423,40.765849410000001,-73.986905059999998,W 54 St & 9 Ave,1260
203,426,40.71754834,-74.013220689999997,West St & Chambers St,5697
204,427,40.701906999999999,-74.013942,Bus Slip & State St,1224
205,428,40.724677210000003,-73.987834129999996,E 3 St & 1 Ave,3264
206,430,40.701485099999999,-73.986569279999998,York St & Jay St,1641
207,431,40.68864636,-73.982634289999993,Hanover Pl & Livingston St,182
208,432,40.72621788,-73.983798550000003,E 7 St & Avenue A,3989
209,433,40.729553610000004,-73.98057249,E 13 St & Avenue A,3621
210,434,40.743174490000001,-74.003664430000001,9 Ave & W 18 St,2982
211,435,40.741739690000003,-73.994155559999996,W 21 St & 6 Ave,8070
212,436,40.682165640000001,-73.953990259999998,Hancock St & Bedford Ave,205
213,437,40.680983385399998,-73.950047975900006,Macon St & Nostrand Ave,381
214,438,40.727791259999996,-73.985649449999997,St Marks Pl & 1 Ave,2698
215,439,40.726280700000004,-73.989780409999995,E 4 St & 2 Ave,3326
216,440,40.752554340000003,-73.972826249999997,E 45 St & 3 Ave,2130
217,441,40.756014,-73.967416,E 52 St & 2 Ave,1632
218,442,40.746646999999996,-73.993915000000001,W 27 St & 7 Ave,4415
219,443,40.70853074,-73.964089630000004,Bedford Ave & S 9th St,216
220,444,40.742354299999995,-73.989150760000001,Broadway & W 24 St,5744
221,445,40.727407939999999,-73.981420060000005,E 10 St & Avenue A,4375
222,446,40.744876339999998,-73.995298849999998,W 24 St & 7 Ave,4973
223,447,40.76370739,-73.985161500000004,8 Ave & W 52 St,3099
224,448,40.756603589999997,-73.997900900000005,W 37 St & 10 Ave,3273
225,449,40.764618370000001,-73.987894729999994,W 52 St & 9 Ave,1512
226,450,40.76227205,-73.987882049999996,W 49 St & 8 Ave,3617
227,453,40.744751479999998,-73.999153620000001,W 22 St & 8 Ave,3453
228,454,40.754557310000003,-73.965929759999995,E 51 St & 1 Ave,1220
229,455,40.750019860000002,-73.969053009999996,1 Ave & E 44 St,1521
230,456,40.759710799999993,-73.974023110000005,E 53 St & Madison Ave,1526
231,457,40.766953170000001,-73.981693329999999,Broadway & W 58 St,3761
232,458,40.751396,-74.005226000000008,11 Ave & W 27 St,3203
233,459,40.746745000000004,-74.007756000000001,W 20 St & 11 Ave,3599
234,460,40.712858869999998,-73.965902940000007,S 4 St & Wythe Ave,630
235,461,40.735876779999998,-73.982050270000002,E 20 St & 2 Ave,4245
236,462,40.746919589999997,-74.004518869999998,W 22 St & 10 Ave,4767
237,463,40.74206539,-74.004431719999999,9 Ave & W 16 St,3520
238,464,40.759345009999997,-73.967596729999997,E 56 St & 3 Ave,1714
239,465,40.75513557,-73.986580320000002,Broadway & W 41 St,4918
240,466,40.743954109999997,-73.99144871,W 25 St & 6 Ave,3789
241,467,40.683124890000002,-73.978951370000004,Dean St & 4 Ave,977
242,468,40.765265399999997,-73.981923379999998,Broadway & W 55 St,2661
243,469,40.763440580000001,-73.982681290000002,Broadway & W 53 St,2012
244,470,40.743453350000003,-74.000040310000003,W 20 St & 8 Ave,3131
245,471,40.712868440000001,-73.956981189999993,Grand St & Havemeyer St,738
246,472,40.745712100000006,-73.981948290000005,E 32 St & Park Ave,4719
247,473,40.721100630000002,-73.991925400000014,Rivington St & Chrystie St,2060
248,474,40.745167700000003,-73.986830769999997,5 Ave & E 29 St,3844
249,475,40.735242759999998,-73.987585609999996,E 16 St & Irving Pl,3139
250,476,40.743943139999999,-73.979660690000003,E 31 St & 3 Ave,3667
251,477,40.756405479999998,-73.990026200000003,W 41 St & 8 Ave,5548
252,478,40.760300960000002,-73.99884222,11 Ave & W 41 St,2420
253,479,40.760192519999997,-73.991255100000004,9 Ave & W 45 St,3501
254,480,40.766696709999998,-73.990617279999995,W 53 St & 10 Ave,2224
255,481,40.712604859999999,-73.962644030000007,S 3 St & Bedford Ave,593
256,482,40.739355420000003,-73.999317829999995,W 15 St & 7 Ave,3696
257,483,40.732232719999999,-73.988899570000001,E 12 St & 3 Ave,3259
258,484,40.75500254,-73.980144370000005,W 44 St & 5 Ave,2718
259,485,40.75038009,-73.983389880000004,W 37 St & 5 Ave,2413
260,486,40.746200899999998,-73.988557229999998,Broadway & W 29 St,3564
261,487,40.73314259,-73.975738809999996,E 20 St & FDR Drive,2626
262,488,40.756458240000001,-73.993722219999995,W 39 St & 9 Ave,4264
263,489,40.750663860000003,-74.00176802,10 Ave & W 28 St,3311
264,490,40.751550999999999,-73.993933999999996,8 Ave & W 33 St,4904
265,491,40.740963739999998,-73.986022129999995,E 24 St & Park Ave S,3720
266,492,40.750199950000003,-73.990930849999998,W 33 St & 7 Ave,4048
267,493,40.7568001,-73.982911529999996,W 45 St & 6 Ave,3299
268,494,40.747348250000002,-73.997235509999996,W 26 St & 8 Ave,3965
269,495,40.762698819999997,-73.993012219999997,W 47 St & 10 Ave,2180
270,496,40.737261859999997,-73.992389669999994,E 16 St & 5 Ave,4127
271,497,40.737049839999997,-73.990092959999998,E 17 St & Broadway,8527
272,498,40.748548620000001,-73.98808416,Broadway & W 32 St,4219
273,499,40.769155050000002,-73.981918410000006,Broadway & W 60 St,5546
274,500,40.762288259999998,-73.983361830000007,Broadway & W 51 St,2860
275,501,40.744219000000001,-73.971212140000006,FDR Drive & E 35 St,2471
276,502,40.714215000000003,-73.981346000000002,Henry St & Grand St,2011
277,503,40.738274279999999,-73.987519680000005,E 20 St & Park Ave,3838
278,504,40.732218529999997,-73.981655570000001,1 Ave & E 15 St,5685
279,505,40.749012710000002,-73.988483950000003,6 Ave & W 33 St,3963
280,507,40.73912601,-73.979737760000006,E 25 St & 2 Ave,3943
281,508,40.763413790000001,-73.996674440000007,W 46 St & 11 Ave,2393
282,509,40.745497299999997,-74.001971389999994,9 Ave & W 22 St,4234
283,510,40.760659699999998,-73.980420469999999,W 51 St & 6 Ave,2933
284,511,40.729386849999997,-73.977724289999998,E 14 St & Avenue B,4106
285,512,40.750072700000004,-73.998392789999997,W 29 St & 9 Ave,2632
286,513,40.768253999999999,-73.988639000000006,W 56 St & 10 Ave,1834
287,514,40.76087502,-74.002776679999997,12 Ave & W 40 St,3504
288,515,40.760094369999997,-73.994618430000003,W 43 St & 10 Ave,2819
289,516,40.752068620000003,-73.96784384,E 47 St & 1 Ave,881
290,517,40.751581000000002,-73.977909999999994,Pershing Square South,3103
291,518,40.747803730000001,-73.973441900000012,E 39 St & 2 Ave,3935
292,519,40.751872999999996,-73.977706000000012,Pershing Square North,9464
293,520,40.759922619999998,-73.976485159999996,W 52 St & 5 Ave,1921
294,521,40.75044999,-73.994810509999994,8 Ave & W 31 St,11792
295,522,40.757147580000002,-73.972078359999998,E 51 St & Lexington Ave,1933
296,523,40.75466591,-73.991381520000004,W 38 St & 8 Ave,5531
297,524,40.755273070000001,-73.983169360000005,W 43 St & 6 Ave,64
298,525,40.755941589999999,-74.002116299999997,W 34 St & 11 Ave,1997
299,526,40.747659470000002,-73.984907070000006,E 33 St & 5 Ave,3036
300,528,40.742909019999999,-73.97706058,2 Ave & E 31 St,5706
301,529,40.757569899999993,-73.990985069999994,W 42 St & 8 Ave,2835
302,530,40.771521999999997,-73.990541000000007,11 Ave & W 59 St,2590
303,531,40.718939040000002,-73.992662879999997,Forsyth St & Broome St,3268
304,532,40.710450999999999,-73.960875999999999,S 5 Pl & S 4 St,1831
305,533,40.752996410000002,-73.987216189999998,Broadway & W 39 St,2586
306,534,40.702550649999999,-74.012723399999999,Water - Whitehall Plaza,1283
307,536,40.741443869999998,-73.975360820000006,1 Ave & E 30 St,4167
308,537,40.740258779999998,-73.984092140000001,Lexington Ave & E 24 St,4415
309,539,40.715348249999998,-73.960241159999995,Metropolitan Ave & Bedford Ave,1623
310,540,40.741472860000002,-73.983209279999997,Lexington Ave & E 26 St,4441
311,545,40.736502000000002,-73.978094720000001,E 23 St & 1 Ave,3810
312,546,40.744449209999999,-73.983035290000004,E 30 St & Park Ave S,3393
313,2000,40.702550879999997,-73.98940236,Front St & Washington St,1331
314,2001,40.699773,-73.979927000000004,Sands St & Navy St,158
315,2002,40.716887,-73.963197999999991,Wythe Ave & Metropolitan Ave,1346
316,2003,40.734160590000002,-73.98024289,1 Ave & E 18 St,1124
317,2004,40.724398999999998,-74.004704000000004,6 Ave & Broome St,2104
318,2005,40.705311940000001,-73.971000559999993,Railroad Ave & Kay Ave,67
319,2006,40.765909360000002,-73.976341509999997,Central Park S & 6 Ave,2782
320,2008,40.705692540000001,-74.016776849999999,Little West St & 1 Pl,1980
321,2009,40.711174440000001,-73.996826189999993,Catherine St & Monroe St,1317
322,2010,40.721654809999997,-74.002347369999995,Grand St & Greene St,2463
323,2012,40.739445000000003,-73.97680600000001,E 27 St & 1 Ave,2204
324,2017,40.750223920000003,-73.971214140000001,E 43 St & 2 Ave,1306
325,2021,40.759291240000003,-73.988596509999994,W 45 St & 8 Ave,2646
326,2022,40.758491159999998,-73.959206219999999,E 59 St & Sutton Pl,1778
327,2023,40.759680850000002,-73.970313660000002,E 55 St & Lexington Ave,1317
328,3002,40.711511999999999,-74.01575600000001,South End Ave & Liberty St,4328
